D,epoch,loss,loss_bc,loss_data,loss_ic,loss_pde,r,step
-0.1336308866739273,29,0.024599606171250343,3.806779204751365e-05,0.018650637939572334,4.721278673969209e-05,0.0016849376261234283,0.7624979019165039,949
-0.1285565197467804,31,0.017313020303845406,5.776806210633367e-05,0.010445600375533104,4.799841553904116e-05,0.0015790954930707812,0.757757306098938,999
-0.12242083251476288,32,0.022327307611703873,0.00013803971523884684,0.010661488398909569,6.355596997309476e-05,0.0015860332641750574,0.7532640099525452,1049
-0.11569420993328094,34,0.029447967186570168,0.0001393882412230596,0.017981093376874924,6.073226177250035e-05,0.0014608483761548996,0.7485302090644836,1099
-0.10948371142148972,35,0.020509827882051468,3.760173422051594e-05,0.015669088810682297,2.793086605379358e-05,0.0015641081845387816,0.7443830370903015,1149
-0.10232461243867874,37,0.01458196621388197,3.256029958720319e-05,0.010125869885087013,2.7119653168483637e-05,0.001472098520025611,0.7404282689094543,1199
-0.09539240598678589,39,0.014609220437705517,7.573147740913555e-05,0.007539902813732624,3.6925936001352966e-05,0.0014364472590386868,0.7366499900817871,1249
-0.08810237795114517,40,0.01671803742647171,8.14505765447393e-05,0.009413691237568855,3.519910023896955e-05,0.0014718613820150495,0.7329264283180237,1299
-0.08073858916759491,42,0.01596456579864025,0.00010143822873942554,0.007397459354251623,4.0637736674398184e-05,0.00146330869756639,0.72968590259552,1349
-0.07313566654920578,43,0.0148243959993124,5.8392222854308784e-05,0.009220496751368046,2.4286737243528478e-05,0.0014699512394145131,0.7264754176139832,1399
-0.06549917906522751,45,0.011163026094436646,4.3712389015126973e-05,0.006615119520574808,1.9305483874632046e-05,0.0013970131985843182,0.7239885926246643,1449
-0.05808735266327858,46,0.07186302542686462,0.001010671490803361,0.0053098807111382484,0.0002895207144320011,0.0015435358509421349,0.7217777371406555,1499
-0.05108187720179558,48,0.009817764163017273,3.855690738419071e-05,0.005819398909807205,1.4077237210585736e-05,0.0013666580198332667,0.7197186946868896,1549
-0.044518500566482544,49,0.015642201527953148,0.0001689419150352478,0.003305843798443675,5.082955976831727e-05,0.0013477843021973968,0.7185589075088501,1599
-0.03812889754772186,51,0.005193458870053291,1.7384314560331404e-05,0.002650684677064419,7.92768332757987e-06,0.0012771745678037405,0.7177294492721558,1649
-0.032654136419296265,53,0.01002943329513073,6.897559796925634e-05,0.004239276051521301,2.2593412722926587e-05,0.0012117063160985708,0.7175912261009216,1699
-0.02651200070977211,54,0.0073376125656068325,3.961968468502164e-05,0.0034816469997167587,1.2226548278704286e-05,0.0012636537430807948,0.7175083756446838,1749
-0.021584264934062958,56,0.0054137385450303555,2.0784058506251313e-05,0.0027870768681168556,7.721052497799974e-06,0.0012014058884233236,0.7183964848518372,1799
-0.017226481810212135,57,0.004454944282770157,1.289365354750771e-05,0.002471878891810775,4.021743279736256e-06,0.001137295737862587,0.7197015881538391,1849
-0.012827079743146896,59,0.008617919869720936,6.20147111476399e-05,0.0035322518087923527,1.876349233498331e-05,0.001046758028678596,0.7211088538169861,1899
-0.008885030634701252,60,0.004634805489331484,1.4302762792794965e-05,0.002659882651641965,4.118775905226357e-06,0.001053845975548029,0.723365068435669,1949
-0.005916465539485216,62,0.04467000812292099,0.000627314206212759,0.0028136041946709156,0.00018811013433150947,0.0010851842816919088,0.7260577082633972,1999
-0.0022410531528294086,64,0.005460512824356556,1.1631131201284006e-05,0.0036618730518966913,3.1609674806531984e-06,0.001059034955687821,0.7287328839302063,2049
0.00021810346515849233,65,0.004275578074157238,1.1931168046430685e-05,0.002443864941596985,3.462679842414218e-06,0.00106202089227736,0.7321068644523621,2099
0.0027401186525821686,67,0.04208199307322502,0.0005947439931333065,0.002521483227610588,0.00017600832507014275,0.0010228927712887526,0.7355475425720215,2149
0.00515964487567544,68,0.003598302137106657,9.558296369505115e-06,0.0021047014743089676,2.269531933052349e-06,0.0009022093727253377,0.7393906712532043,2199
0.006778097711503506,70,0.057921137660741806,0.0008243536576628685,0.002655561314895749,0.00025935753365047276,0.0010800135787576437,0.7437170743942261,2249
0.009238098748028278,71,0.014504604041576385,0.00017077577649615705,0.002350911498069763,5.366709592635743e-05,0.0009315484785474837,0.7478548288345337,2299
0.010911952704191208,73,0.0030870919581502676,9.32302100409288e-06,0.0016283529112115502,2.451776254019933e-06,0.0008699989994056523,0.7522568702697754,2349
0.012596738524734974,74,0.00953466072678566,0.00010590242163743824,0.0017463825643062592,3.2432126317871734e-05,0.0008715505246073008,0.7568726539611816,2399
0.013847573660314083,76,0.003391218837350607,1.0827495316334534e-05,0.0018854377558454871,3.083820729443687e-06,0.0008102154242806137,0.7616620063781738,2449
0.01603112556040287,78,0.018884487450122833,0.00024741937522776425,0.0017483815317973495,7.938458293210715e-05,0.0007959078648127615,0.7659085988998413,2499
0.017103640362620354,79,0.0029987976886332035,7.696189641137607e-06,0.001724106608889997,2.2436483959609177e-06,0.000777699111495167,0.7708378434181213,2549
0.01790768839418888,81,0.002840053755789995,7.230817573145032e-06,0.0016297732945531607,2.2381614144251216e-06,0.0007368313963524997,0.7757965326309204,2599
0.018862128257751465,82,0.0045095267705619335,3.5039316571783274e-05,0.001448121853172779,1.1740653462766204e-05,0.0007224067230708897,0.7807619571685791,2649
0.021087661385536194,84,0.004449306521564722,3.252667374908924e-05,0.0015188113320618868,1.2181883903394919e-05,0.0006950675160624087,0.7852597236633301,2699
0.021980198100209236,85,0.002893445547670126,1.1103111319243908e-05,0.0014359343331307173,4.0835561776475515e-06,0.0006981779588386416,0.7901159524917603,2749
0.022281063720583916,87,0.0024859169498085976,7.074364475556649e-06,0.0013825830537825823,2.3498917016695486e-06,0.0006321212858892977,0.7949744462966919,2799
0.023145537823438644,89,0.2459358423948288,0.003680070862174034,0.0019684643484652042,0.0011755443410947919,0.001186621026135981,0.7996282577514648,2849
0.025545531883835793,90,0.003122875699773431,1.4130071576801129e-05,0.001599881798028946,4.0743839235801715e-06,0.0006127711967565119,0.8036825060844421,2899
0.02612185850739479,92,0.0025118340272456408,9.826516361499671e-06,0.0012420034036040306,3.423332373131416e-06,0.0006073383265174925,0.808042049407959,2949
0.025976743549108505,93,0.002571231685578823,6.841417416580953e-06,0.0014932977501302958,2.5751276098162634e-06,0.0006071067764423788,0.812487006187439,2999
0.026554273441433907,95,0.0022120915818959475,5.393257197283674e-06,0.0012719921069219708,1.976237626877264e-06,0.00057162472512573,0.8170357346534729,3049
0.02802315354347229,96,0.02392789162695408,0.00033205444924533367,0.0013983524404466152,0.00010628804739098996,0.0006124132196418941,0.8211693167686462,3099
0.029174193739891052,98,0.0024561427999287844,7.4228860285074916e-06,0.0014011975144967437,2.5850879410427297e-06,0.0005545465974137187,0.8253690004348755,3149
0.02974351868033409,99,0.0034057723823934793,7.812695002940018e-06,0.002341851592063904,2.8016752366966102e-06,0.0005332023720256984,0.8296486139297485,3199
0.030591992661356926,101,0.004016151186078787,3.366951932548545e-05,0.0012081136228516698,1.2320939276833087e-05,0.0005085144657641649,0.8333140015602112,3249
0.031449366360902786,103,0.001923151663504541,6.233191015780903e-06,0.000981633085757494,2.6768591396830743e-06,0.0004960161750204861,0.8373550176620483,3299
0.031365495175123215,104,0.006566685624420643,7.297114643733948e-05,0.001120969420298934,2.5486069716862403e-05,0.0005228552618063986,0.8414018154144287,3349
0.032669711858034134,106,0.0020534652285277843,5.01128761243308e-06,0.0012252030428498983,2.054410515484051e-06,0.00047497719060629606,0.8448720574378967,3399
0.033193591982126236,107,0.0018623033538460732,4.300761702324962e-06,0.0010691380593925714,2.0363904695841484e-06,0.0004763077013194561,0.8485305905342102,3449
0.033457424491643906,109,0.04496299475431442,0.0006389152258634567,0.0008704527281224728,0.0002311043645022437,0.0005915642832405865,0.851855456829071,3499
0.035821132361888885,110,0.0017641684971749783,4.685134626924992e-06,0.0009633274748921394,2.562670943007106e-06,0.000438450719229877,0.8541584610939026,3549
0.03473546728491783,112,0.0017718434100970626,3.7033073567727115e-06,0.0010316926054656506,2.2423196242016274e-06,0.0004428694664966315,0.8573545217514038,3599
0.03510694578289986,114,0.0022137495689094067,9.2083264462417e-06,0.0010688038310036063,4.908230494038435e-06,0.0004391177208162844,0.8610426783561707,3649
0.03589031472802162,115,0.04943065345287323,0.0007110763108357787,0.0011448272271081805,0.00024336347996722907,0.0005638370639644563,0.8643078804016113,3699
0.037136226892471313,117,0.0016207965090870857,6.13651127423509e-06,0.0007617032388225198,2.822899659804534e-06,0.00041112268809229136,0.8674448728561401,3749
0.03733115643262863,118,0.03849659487605095,0.0005449947784654796,0.0012156509328633547,0.00019125403196085244,0.0004685026069637388,0.8707014918327332,3799
0.037871453911066055,120,0.0023457584902644157,1.0410990398668218e-05,0.0011726064840331674,5.084194526716601e-06,0.0003983929054811597,0.8735999464988708,3849
0.03850327059626579,121,0.03530845418572426,0.0004980444791726768,0.0009048585779964924,0.00018120651657227427,0.0004410464607644826,0.8762837052345276,3899
0.03937486559152603,123,0.0013809256488457322,3.4566551221359987e-06,0.0007048220140859485,2.352866204091697e-06,0.00038562764530070126,0.8786857724189758,3949
0.039479199796915054,124,0.0026461323723196983,2.270857476105448e-05,0.000685422564856708,8.868369150150102e-06,0.0003818624245468527,0.8814705014228821,3999
0.040459997951984406,126,0.0026122715789824724,2.0504838175838813e-05,0.0007932421285659075,8.392786185140721e-06,0.0003741483378689736,0.8834909796714783,4049
0.04020721837878227,128,0.0013469018740579486,3.1796871553524397e-06,0.0007116514607332647,2.322072532479069e-06,0.00036016240483149886,0.886256992816925,4099
0.040247462689876556,129,0.013077562674880028,0.0001769434893503785,0.000875991303473711,5.9740417782450095e-05,0.0003673761384561658,0.8893631100654602,4149
0.042467400431632996,131,0.0026785684749484062,2.1072904928587377e-05,0.0008345837704837322,9.26104166865116e-06,0.00032728727092035115,0.8905819654464722,4199
0.040935542434453964,132,0.0014822373632341623,3.2121156436915044e-06,0.0008586429757997394,2.4560160909459228e-06,0.000340187776600942,0.8927454352378845,4249
0.04120641201734543,134,0.0013817974831908941,2.9527786864491645e-06,0.000784256961196661,2.2292113044386497e-06,0.0003384409355930984,0.8957733511924744,4299
0.042198773473501205,135,0.0014098136452957988,3.737072120202356e-06,0.0007608240121044219,2.4651897092553554e-06,0.00033887659083120525,0.8988791108131409,4349
0.04468797147274017,137,0.012297162786126137,0.00015819513646420091,0.0007449495606124401,6.592601130250841e-05,0.0003461549640633166,0.9008551239967346,4399
0.04329270124435425,139,0.001696256222203374,5.517376848729327e-06,0.0009321513352915645,3.3925703064596746e-06,0.00031860757735557854,0.903182327747345,4449
0.043159473687410355,140,0.0021277645137161016,1.7620614016777836e-05,0.0005499429535120726,7.605197879456682e-06,0.00031653098994866014,0.9061441421508789,4499
0.04397889971733093,142,0.12769612669944763,0.0018453977536410093,0.001330675557255745,0.0006696645286865532,0.0006123344064690173,0.9088833332061768,4549
0.04517899826169014,143,0.0029067271389067173,2.4303450118168257e-05,0.0008336002938449383,1.1051083674828988e-05,0.0003054001135751605,0.9100043177604675,4599
0.04400634765625,145,0.0013734857784584165,2.6526881811150815e-06,0.0008256004075519741,2.179444209104986e-06,0.00030627872911281884,0.9129043817520142,4649
0.04517091065645218,146,0.16046075522899628,0.0022773058153688908,0.0011844513937830925,0.0008948815520852804,0.0006669393624179065,0.9155025482177734,4699
0.046500544995069504,148,0.0013175364583730698,2.471736706866068e-06,0.0007745909970253706,2.41757879848592e-06,0.00029847968835383654,0.9164532423019409,4749
0.04580117017030716,149,0.0013635815121233463,4.671968781622127e-06,0.0006587959942407906,3.446710479693138e-06,0.0002988515479955822,0.9188982844352722,4799
0.046887535601854324,151,0.022193703800439835,0.00030394509667530656,0.0007539904327131808,0.0001178857492050156,0.00034817002597264946,0.9215496182441711,4849
0.04762100800871849,153,0.0016378536820411682,1.075010368367657e-05,0.0005311889690347016,5.581351160799386e-06,0.0002900920226238668,0.9228161573410034,4899
0.0467638336122036,154,0.0023015851620584726,1.8564503989182413e-05,0.0005968063487671316,1.0003263923863415e-05,0.0002763904049061239,0.9253519773483276,4949
0.04878568649291992,156,0.00553063303232193,5.3461782954400405e-05,0.0006934563280083239,3.7859957956243306e-05,0.0002710894914343953,0.9264776706695557,4999
0.0476820133626461,157,0.0011113397777080536,1.9392348349356325e-06,0.000646203407086432,1.9401684312470024e-06,0.0002711662673391402,0.9286510348320007,5049
0.04838124290108681,159,0.007721932139247656,8.224843622883782e-05,0.0007916741305962205,5.071626219432801e-05,0.0002820231893565506,0.9304336905479431,5099
0.04861623793840408,160,0.0015246998518705368,4.773118234879803e-06,0.0007742914604023099,4.513316525844857e-06,0.00028608652064576745,0.9323235750198364,5149
0.04968388378620148,162,0.0038516013883054256,4.2018691601697356e-05,0.0006656728219240904,1.5946525309118442e-05,0.0002876678481698036,0.9342722296714783,5199
0.04898260533809662,164,0.0010955120669677854,3.0140113267407287e-06,0.0005158674903213978,3.6096198527957313e-06,0.00024846300948411226,0.935231626033783,5249
0.049559593200683594,165,0.03137160465121269,0.0004173908964730799,0.000584403402172029,0.00019064090156462044,0.00038560963002964854,0.9382861256599426,5299
0.05035914108157158,167,0.0011724077630788088,3.3968995012401138e-06,0.0006278336513787508,2.5083177206397522e-06,0.0002493133069947362,0.9390848278999329,5349
0.04990393668413162,168,0.04377090558409691,0.0006160683115012944,0.0007141296518966556,0.00023769935069140047,0.0003683917748276144,0.942001461982727,5399
0.05102689936757088,170,0.0013317880220711231,5.738412255595904e-06,0.0005753911100327969,4.3060158532171044e-06,0.0002541754802223295,0.941775381565094,5449
0.0503741055727005,171,0.0013100008945912123,4.230425474816002e-06,0.0007069477578625083,2.6649461233319016e-06,0.00025828450452536345,0.9444127082824707,5499
0.05193648487329483,173,0.017790723592042923,0.00023691917886026204,0.0008531726198270917,9.599000622984022e-05,0.0002920924744103104,0.9461248517036438,5549
0.05138667672872543,174,0.0012381556443870068,2.6024531507573556e-06,0.0007270488422363997,2.8279062007641187e-06,0.0002395889168838039,0.9474770426750183,5599
0.052298638969659805,176,0.002425955608487129,1.675911516940687e-05,0.00040900512249208987,1.840378354245331e-05,0.00025880569592118263,0.9498059749603271,5649
0.05215316638350487,178,0.0009832079522311687,2.597393176984042e-06,0.000506579177454114,1.959607516255346e-06,0.0002487787278369069,0.9508385062217712,5699
0.05364018306136131,179,0.08653940260410309,0.00124783453065902,0.0007809691596776247,0.00045843530097045004,0.00044494494795799255,0.9526175260543823,5749
0.05260917916893959,181,0.001369544304907322,9.86774466582574e-06,0.00042392793693579733,4.59822285847622e-06,0.0002223179762950167,0.9513009786605835,5799
0.05373763665556908,182,0.0013976970221847296,6.91689729137579e-06,0.0005183222820051014,5.892184617550811e-06,0.00023892067838460207,0.9543266892433167,5849
0.0539826899766922,184,0.018640320748090744,0.000257092178799212,0.000747788930311799,9.540669998386875e-05,0.00026758862077258527,0.9572873711585999,5899
0.054652515798807144,185,0.0012155295116826892,3.0737139695702353e-06,0.0006682972889393568,3.5796797419607174e-06,0.00021456254762597382,0.9561654329299927,5949
0.05577249825000763,187,0.013572948053479195,0.0001533280883450061,0.0005164628382772207,0.00010253873915644363,0.0002631437382660806,0.9558651447296143,5999
0.05448894947767258,189,0.0015960372984409332,1.0999865480698645e-05,0.0005178449209779501,6.139715878816787e-06,0.0002212133549619466,0.9576932191848755,6049
0.056062258780002594,190,0.001084791962057352,2.404225142527139e-06,0.0006260587833821774,2.2717492811352713e-06,0.0002249344834126532,0.9610814452171326,6099
0.057331014424562454,192,0.00830209068953991,0.00010349084186600521,0.0004932783776894212,4.787892248714343e-05,0.00024032406508922577,0.9618740081787109,6149
0.05535249039530754,193,0.000987798674032092,1.6346713209713926e-06,0.0005997734842821956,1.6838453120726626e-06,0.00022209930466488004,0.9631707668304443,6199
0.05634208023548126,195,0.0019491862040013075,1.3931645298725925e-05,0.0006636678008362651,7.350426585617242e-06,0.00022141484078019857,0.9657294154167175,6249
0.05750185623764992,196,0.004814884625375271,3.921455208910629e-05,0.0004827568191103637,4.3007767089875415e-05,0.00022101194190327078,0.9608219861984253,6299
0.05577559024095535,198,0.0010060881031677127,1.9734693523787428e-06,0.0005707406671717763,2.3700367819401436e-06,0.00021817206288687885,0.9638103246688843,6349
0.05696135386824608,199,0.0007346092024818063,1.942593144121929e-06,0.0003365976153872907,1.6831548919071793e-06,0.0002167241764254868,0.9674127101898193,6399
0.057359728962183,201,0.0012210234999656677,6.57928831060417e-06,0.00042549241334199905,4.9993964239547495e-06,0.00021659683261532336,0.9704524278640747,6449
0.05801109969615936,203,0.07726123183965683,0.0010415741708129644,0.0008751411805860698,0.00047790718963369727,0.0004120240919291973,0.9716290235519409,6499
0.0580703541636467,204,0.0011375652393326163,5.0029493650072254e-06,0.0004186245205346495,5.209104529058095e-06,0.0002083379658870399,0.9687946438789368,6549
0.059788960963487625,206,0.02114812657237053,0.00028480502078309655,0.0005372829036787152,0.00012234864698257297,0.00025316147366538644,0.9718121886253357,6599
0.059806495904922485,207,0.0020302431657910347,1.812307527870871e-05,0.0004783061158377677,9.060951924766414e-06,0.0001927356206579134,0.9707900285720825,6649
0.059043534100055695,209,0.0027871604543179274,3.0105209589237347e-05,0.0004142227699048817,1.3070502063783351e-05,0.00021415206720121205,0.9746458530426025,6699
0.05894364044070244,210,0.0020688269287347794,1.0103004569828045e-05,0.0007457557367160916,1.2659926142077893e-05,0.00018492445815354586,0.9731571674346924,6749
0.0591452494263649,212,0.0014394235331565142,8.281474947580136e-06,0.0005145246395841241,6.047034730727319e-06,0.00020847337145823985,0.9735565185546875,6799
0.060951050370931625,214,0.0034381921868771315,3.210484283044934e-05,0.00046135165030136704,2.3591717763338238e-05,0.0001920123177114874,0.9750885367393494,6849
0.060045089572668076,215,0.002596565056592226,2.4115644919220358e-05,0.0005643295007757843,1.2535489076981321e-05,0.00019967881962656975,0.977385938167572,6899
0.062236834317445755,217,0.0009351071203127503,4.815933607460465e-06,0.00040887275827117264,2.143478468497051e-06,0.00017826375551521778,0.9758396744728088,6949
0.061206966638565063,218,0.0011678066803142428,4.09400490752887e-06,0.0005838036304339767,3.7799845813424326e-06,0.00019030352996196598,0.9783138632774353,6999
0.06277506798505783,220,0.02300061285495758,0.0002821865491569042,0.0007144570117816329,0.00015886349137872458,0.00023365268134512007,0.9789136648178101,7049
0.06132223829627037,221,0.0011229709489271045,5.008575499232393e-06,0.0005214468110352755,2.952063823613571e-06,0.00020349217811599374,0.9795517921447754,7099
0.06267815828323364,223,0.0019863699562847614,1.6897434761631303e-05,0.0005424104165285826,8.235380846599583e-06,0.00018731862655840814,0.9815901517868042,7149
0.06284067779779434,224,0.012272967025637627,0.00014805250975769013,0.0006460724398493767,7.96426902525127e-05,0.000242134730797261,0.9814364314079285,7199
0.06216457858681679,226,0.001179494196549058,5.355101620807545e-06,0.0004686376778408885,5.171201792109059e-06,0.00018454133532941341,0.9762442708015442,7249
0.06455840170383453,228,0.0010086646070703864,4.368415829958394e-06,0.0004969763685949147,2.305901489307871e-06,0.00017797235341276973,0.9828447103500366,7299
0.06526557356119156,229,0.0026376210153102875,2.62983885477297e-05,0.0005076355300843716,1.2657710612984374e-05,0.00018218043260276318,0.9856049418449402,7349
0.06422820687294006,231,0.0025409571826457977,2.881136242649518e-05,0.00032762379851192236,1.2002566109003965e-05,0.00017263696645386517,0.983237624168396,7399
0.06355998665094376,232,0.0007607379811815917,1.6127013395816903e-06,0.0004526125267148018,1.0023918548540678e-06,0.00017737079178914428,0.9868993759155273,7449
0.06468097120523453,234,0.001206065178848803,8.255956345237792e-06,0.0004572949546854943,3.2915938845690107e-06,0.00017139270494226366,0.9889593124389648,7499
0.06457968801259995,235,0.0022638950031250715,1.7899561498779804e-05,0.0005646956851705909,1.2692356904153712e-05,0.0001696034159976989,0.983128547668457,7549
0.0652080848813057,237,0.0012132063275203109,4.383038685773499e-06,0.0006012082449160516,4.466357950150268e-06,0.00016952826990745962,0.9880626797676086,7599
0.06503146886825562,239,0.0017039529047906399,1.1677351722028106e-05,0.0005174293764866889,8.166047336999327e-06,0.00019435367721598595,0.9913675785064697,7649
0.06665360182523727,240,0.007365272380411625,5.232988769421354e-05,0.0003781869017984718,8.320847700815648e-05,0.0002101674908772111,0.9860625863075256,7699
0.06757037341594696,242,0.0008093307842500508,3.272049070801586e-06,0.000360545382136479,2.3023451376502635e-06,0.0001700657157925889,0.9893357753753662,7749
0.06812560558319092,243,0.004953423980623484,5.6085871619870886e-05,0.0007313911337405443,2.4651128114783205e-05,0.00018518306023906916,0.989654541015625,7799
0.06543947011232376,245,0.0008701244369149208,2.812417733366601e-06,0.0004884853260591626,1.4199922588886693e-06,0.0001700186257949099,0.9897512197494507,7849
0.06602257490158081,246,0.0009740190580487251,1.5107755189092131e-06,0.0006833024090155959,1.1430569202275365e-06,0.00015802505367901176,0.9925780296325684,7899
0.06906382739543915,248,0.024558983743190765,0.0002824076800607145,0.0007014377624727786,0.0001902563963085413,0.00022434296261053532,0.9897705316543579,7949
0.06734395772218704,249,0.0009041668381541967,2.3837988010200206e-06,0.0005403431714512408,1.4497354641207494e-06,0.00017214695981238037,0.9900107383728027,7999
0.06779058277606964,251,0.0846671462059021,0.0010403429623693228,0.0009764634305611253,0.0006248878198675811,0.00042914465302601457,0.9925469756126404,8049
0.06772167235612869,253,0.0007445899536833167,2.3420927846018458e-06,0.0003730783937498927,1.8584419194667134e-06,0.0001614847860764712,0.9920151829719543,8099
0.06882801651954651,254,0.0009389135520905256,3.63679737347411e-06,0.00047428550897166133,2.4611467779322993e-06,0.00015973084373399615,0.9966108798980713,8149
0.06913011521100998,256,0.0009435946703888476,4.59484772363794e-06,0.0003450102230999619,4.320116659073392e-06,0.00015283621905837208,0.9921454191207886,8199
0.06792627274990082,257,0.0008213530527427793,2.203505573561415e-06,0.00047272880328819156,1.946003976627253e-06,0.00014114873192738742,0.9968282580375671,8249
0.0701480507850647,259,0.00420708954334259,2.782929368549958e-05,0.00034901872277259827,4.577721847454086e-05,0.0001777450233930722,0.9918818473815918,8299
0.06901651620864868,260,0.0009261394152417779,4.878431354882196e-06,0.000403354613808915,2.8139534151705448e-06,0.0001381655893055722,0.994087278842926,8349
0.07102654874324799,262,0.0018106080824509263,1.5475514373974875e-05,0.00042565647163428366,9.260948900191579e-06,0.0001481284125475213,0.9961941838264465,8399
0.06937053799629211,264,0.027523662894964218,0.0003301454125903547,0.0005352727603167295,0.00020516279619187117,0.0002229804522357881,0.9978092908859253,8449
0.06871650367975235,265,0.0018895373214036226,1.3773299542663153e-05,0.00040705397259444,1.3001438674109522e-05,0.00014374636521097273,0.9955774545669556,8499
0.06972651183605194,267,0.0028132773004472256,1.3906564163335133e-05,0.0005886685685254633,2.7151416361448355e-05,0.00017170971841551363,0.9929042458534241,8549
0.07325351983308792,268,0.011573954485356808,0.00014109970652498305,0.0005605383776128292,7.598646334372461e-05,0.00015910787624306977,0.99270099401474,8599
0.07210376113653183,270,0.0011900541139766574,5.709201559511712e-06,0.0005644393968395889,3.6664844174083555e-06,0.00015683038509450853,0.9984562993049622,8649
0.07087866961956024,271,0.0008350805146619678,1.8557434486865532e-06,0.000520512810908258,1.5612804418196902e-06,0.0001437164901290089,0.9991516470909119,8699
0.0730021670460701,273,0.004985804203897715,6.32009978289716e-05,0.0004314656835049391,2.505190968804527e-05,0.00014169319183565676,0.9920721054077148,8749
0.07123736292123795,274,0.0012746216962113976,4.745858859678265e-06,0.0006136075244285166,5.408725883171428e-06,0.00015328489826060832,0.9987888932228088,8799
0.07120168209075928,276,0.05094817280769348,0.0007011509733274579,0.0008650099043734372,0.00029350497061386704,0.0003503666666802019,0.9992620944976807,8849
0.07324106991291046,278,0.011286651715636253,0.00013811173266731203,0.0005853419424965978,7.241590355988592e-05,0.00017492803453933448,0.9959121346473694,8899
0.07182291150093079,279,0.004622780252248049,4.885744783678092e-05,0.0005253763520158827,3.0210596378310584e-05,0.00014400179497897625,1.0013294219970703,8949
0.07192928344011307,281,0.0022493868600577116,1.7497635781182908e-05,0.0004789993981830776,1.507665183453355e-05,0.00014167313929647207,0.9963594079017639,8999
0.07272473722696304,282,0.001706547336652875,1.4428805116040166e-05,0.00045159284491091967,7.932082553452346e-06,0.00013691012281924486,1.0010201930999756,9049
0.07141149044036865,284,0.0017300299368798733,1.0125744665856473e-05,0.0004865237860940397,1.2147865163569804e-05,0.00012982561020180583,0.9895904660224915,9099
0.07375854253768921,285,0.0012771517504006624,7.646078302059323e-06,0.0005341409123502672,4.460635864234064e-06,0.00013767507334705442,1.0033690929412842,9149
0.07446517795324326,287,0.004020532127469778,4.7451569116674364e-05,0.0005206304485909641,1.9822184185613878e-05,0.0001362141192657873,0.9996612668037415,9199
0.07364393025636673,289,0.0007295161485671997,1.283976871491177e-06,0.0004611326730810106,1.775869009179587e-06,0.0001153911798610352,1.0017205476760864,9249
0.07384349405765533,290,0.02907581254839897,0.00027885500458069146,0.0008114892989397049,0.00028268041205592453,0.00018755292694550008,0.9966645836830139,9299
0.07574539631605148,292,0.002558009931817651,2.5246683435398154e-05,0.0005054324865341187,1.3192387086746749e-05,0.0001306239573750645,1.0012010335922241,9349
