D,epoch,loss,loss_bc,loss_data,loss_ic,loss_pde,r,step
0.10900653153657913,1,5.319907188415527,0.00536738708615303,0.3317338228225708,0.09430264681577682,0.0046716975048184395,0.9802920818328857,49
0.12248876690864563,3,5.098047256469727,0.0039958711713552475,0.24764427542686462,0.09285859018564224,0.0076800258830189705,0.9756956100463867,99
0.1981244832277298,4,3.5929434299468994,0.00027422787388786674,0.1425403356552124,0.06841003149747849,0.01619032770395279,0.9667909145355225,149
0.3174017071723938,6,3.0080132484436035,0.0035773725248873234,0.09007410705089569,0.054290521889925,0.02454426884651184,0.937206506729126,199
0.40741419792175293,7,2.06581974029541,0.002234790939837694,0.08614786714315414,0.03697924315929413,0.01897013559937477,0.8986170887947083,249
0.41328054666519165,9,0.6659082174301147,0.0005062263226136565,0.06909556686878204,0.01106702908873558,0.01814986951649189,0.8661400675773621,299
0.2549358308315277,10,0.13283675909042358,3.133974314550869e-05,0.05002633482217789,0.0012057495769113302,0.020955964922904968,0.8440335988998413,349
0.1266144961118698,12,0.08826997876167297,1.5542476830887608e-05,0.05829384922981262,0.00031698396196588874,0.01334980595856905,0.8243817687034607,399
0.03934734687209129,14,0.08251785486936569,7.489503786928253e-06,0.0667661726474762,0.00016800526645965874,0.006976945325732231,0.805496096611023,449
