D,epoch,loss,loss_data,loss_pde,r,step
0.07661236077547073,57,0.0004437832976691425,0.00038439343916252255,5.938986214459874e-05,0.9272717237472534,1849
0.07735477387905121,59,0.0007223576540127397,0.0006127329543232918,0.00010962472879327834,0.9277917146682739,1899
0.07735744118690491,60,0.0004651263589039445,0.00040247038123197854,6.265597039600834e-05,0.9287891387939453,1949
0.07893780618906021,62,0.002621173392981291,0.001791150774806738,0.0008300226763822138,0.9294000267982483,1999
0.07756771147251129,64,0.0007370550301857293,0.0006628533592447639,7.42016636650078e-05,0.9276641011238098,2049
0.07909596711397171,65,0.000589250004850328,0.00048502706340514123,0.00010422294144518673,0.9295345544815063,2099
0.07887241244316101,67,0.0005565090687014163,0.0005067143938504159,4.9794678488979116e-05,0.932689905166626,2149
0.07936406880617142,68,0.000649583525955677,0.00057300238404423,7.658115646336228e-05,0.9349993467330933,2199
0.0803971067070961,70,0.0004425481893122196,0.00041265960317105055,2.9888593417126685e-05,0.9365682005882263,2249
0.07806901633739471,71,0.0030657448805868626,0.0020287754014134407,0.0010369695955887437,0.9370616674423218,2299
0.078022800385952,73,0.0007036236929707229,0.0006528770318254828,5.074668297311291e-05,0.9314975142478943,2349
0.0796283483505249,74,0.0006185828824527562,0.0005771470023319125,4.1435861930949613e-05,0.9334726333618164,2399
0.08058921247720718,76,0.0005791836301796138,0.00046009087236598134,0.00011909277236554772,0.93461674451828,2449
0.08039431273937225,78,0.0006396186072379351,0.0005000886740162969,0.0001395299332216382,0.9363936185836792,2499
0.07997109740972519,79,0.0007152886246331036,0.0004982252139598131,0.00021706342522520572,0.9393621683120728,2549
0.08010023832321167,81,0.0004324504407122731,0.0003907255013473332,4.17249248130247e-05,0.9412554502487183,2599
0.08013483136892319,82,0.0009511327953077853,0.0007226740708574653,0.00022845873900223523,0.9429718852043152,2649
0.08132197707891464,84,0.0017818461637943983,0.0014816478360444307,0.00030019835685379803,0.9440776705741882,2699
0.08166470378637314,85,0.0011842093663290143,0.001038796966895461,0.00014541239943355322,0.943255603313446,2749
0.0809919536113739,87,0.0005478184903040528,0.00045751879224553704,9.029971988638863e-05,0.9440258741378784,2799
0.08091724663972855,89,0.001112106954678893,0.0008022946421988308,0.00030981225427240133,0.9447643756866455,2849
0.08188998699188232,90,0.0008990748901851475,0.0008266661898232996,7.240868580993265e-05,0.9443833231925964,2899
0.08192869275808334,92,0.0005915545043535531,0.000572067336179316,1.9487168174237013e-05,0.9455374479293823,2949
0.08104050159454346,93,0.0008145925821736455,0.0007070346036925912,0.00010755798575701192,0.9476166367530823,2999
0.08036994189023972,95,0.0013299686834216118,0.001215211465023458,0.00011475718929432333,0.9472510814666748,3049
0.0809796005487442,96,0.0005649183876812458,0.0004506040713749826,0.00011431433813413605,0.945824921131134,3099
0.08297471702098846,98,0.0006365965818986297,0.0004936289042234421,0.0001429676776751876,0.9480408430099487,3149
0.08299223333597183,99,0.0009085485944524407,0.0008026311988942325,0.00010591736645437777,0.9486855864524841,3199
0.08223649859428406,101,0.0004314878606237471,0.00040803023148328066,2.3457634597434662e-05,0.9481316804885864,3249
0.08009836077690125,103,0.0007568656001240015,0.0005996591644361615,0.00015720640658400953,0.9464550614356995,3299
0.0820213332772255,104,0.0005365224787965417,0.00047491019358858466,6.161229975987226e-05,0.9415060877799988,3349
0.08387972414493561,106,0.0006893486133776605,0.0006274584447965026,6.189016858115792e-05,0.9438347816467285,3399
0.08319829404354095,107,0.0005507618188858032,0.0004886119859293103,6.214984750840813e-05,0.9482008218765259,3449
0.08326924592256546,109,0.0006864363676868379,0.0005723158828914165,0.00011412047751946375,0.9503329992294312,3499
0.08257833868265152,110,0.00038816622691228986,0.00033869576873257756,4.9470458179712296e-05,0.9507125020027161,3549
0.08332165330648422,112,0.0004915157915093005,0.00038946419954299927,0.0001020515919663012,0.9510388374328613,3599
0.08192623406648636,114,0.0009606670937500894,0.0007646689773537219,0.00019599813094828278,0.9518479704856873,3649
0.08416009694337845,115,0.0009399009868502617,0.0007736959960311651,0.0001662050053710118,0.9492894411087036,3699
0.08458051085472107,117,0.0006781027186661959,0.0005511202034540474,0.00012698254431597888,0.9498772621154785,3749
0.08532288670539856,118,0.0008752166759222746,0.0007481161737814546,0.00012710051669273525,0.9488468766212463,3799
0.08332105726003647,120,0.0008632962126284838,0.0007122534443624318,0.000151042768266052,0.9445188641548157,3849
0.08427638560533524,121,0.00038082871469669044,0.00036050062044523656,2.0328083337517455e-05,0.9474387764930725,3899
0.0845232754945755,123,0.0005929041071794927,0.0005033715860918164,8.953251381171867e-05,0.9492687582969666,3949
0.08392904698848724,124,0.0005031967884860933,0.00046657485654577613,3.6621931940317154e-05,0.9517838358879089,3999
0.08613104373216629,126,0.0016277048271149397,0.0014083704445511103,0.00021933435345999897,0.9513520002365112,4049
0.08631352335214615,128,0.000598561018705368,0.0005591343506239355,3.942666080547497e-05,0.9494954347610474,4099
0.08519714325666428,129,0.0005996362306177616,0.0005542056751437485,4.543054456007667e-05,0.951915442943573,4149
0.08540063351392746,131,0.0012510817032307386,0.0010464242659509182,0.00020465743727982044,0.950685441493988,4199
0.08415978401899338,132,0.001820787787437439,0.0015118042938411236,0.00030898343538865447,0.944794237613678,4249
0.08522200584411621,134,0.0006207136320881546,0.0005082903080619872,0.00011242332402616739,0.9407370090484619,4299
0.0853637307882309,135,0.0007012843852862716,0.0005943074938841164,0.00010697692050598562,0.9444339275360107,4349
0.0849958285689354,137,0.000508846074808389,0.0004898898769170046,1.895619061542675e-05,0.9487801194190979,4399
0.08590354770421982,139,0.0006928687216714025,0.0006376552628353238,5.5213433370226994e-05,0.952517569065094,4449
0.08563308417797089,140,0.00044909832649864256,0.00041014712769538164,3.895119880326092e-05,0.9562379121780396,4499
0.08558367192745209,142,0.0010480093769729137,0.0009808673057705164,6.714204209856689e-05,0.9578191637992859,4549
0.08529815077781677,143,0.0007182788685895503,0.000611651805229485,0.00010662705608410761,0.9602181315422058,4599
0.08509007096290588,145,0.0005207685753703117,0.0004552846949081868,6.548388773808256e-05,0.9581624865531921,4649
0.08575857430696487,146,0.00053807144286111,0.00044009884004481137,9.797259554034099e-05,0.9609455466270447,4699
0.0863582044839859,148,0.0006229470018297434,0.00046058293082751334,0.00016236407100223005,0.9610631465911865,4749
0.08521459251642227,149,0.0005666411016136408,0.0005009673186577857,6.567381205968559e-05,0.9604910016059875,4799
0.08617407828569412,151,0.0007215688819997013,0.0005029598833061755,0.00021860901324544102,0.9597690105438232,4849
0.08540389686822891,153,0.000507937278598547,0.00047820009058341384,2.9737204386037774e-05,0.9572777152061462,4899
0.08624213933944702,154,0.0004966129781678319,0.0004184545832686126,7.815837307134643e-05,0.9514477849006653,4949
0.08576563745737076,156,0.000612259900663048,0.0005255970754660666,8.666283974889666e-05,0.9528364539146423,4999
0.08792559802532196,157,0.0005478227394632995,0.0005153476377017796,3.247509084758349e-05,0.9575144648551941,5049
0.08764445036649704,159,0.0007497593760490417,0.0006615529418922961,8.820640505291522e-05,0.9576285481452942,5099
0.08646060526371002,160,0.00040809641359373927,0.00038083206163719296,2.7264361051493324e-05,0.9554442167282104,5149
0.08783745020627975,162,0.0008638816070742905,0.0006660744547843933,0.00019780713773798198,0.9553676843643188,5199
0.08722170442342758,164,0.0005551234353333712,0.0004920939682051539,6.302944530034438e-05,0.9567645192146301,5249
0.08813934773206711,165,0.0010968343121930957,0.0010240103583782911,7.282393198693171e-05,0.9557833671569824,5299
0.08702091872692108,167,0.0010860987240448594,0.0009557013399899006,0.00013039738405495882,0.9571223855018616,5349
0.08688514679670334,168,0.0004674303636420518,0.00044599996181204915,2.1430412743939087e-05,0.9589019417762756,5399
0.0861874371767044,170,0.0004648430331144482,0.0004366041102912277,2.8238921004231088e-05,0.9626591205596924,5449
0.0860254094004631,171,0.0007531896699219942,0.0007033890578895807,4.980061567039229e-05,0.9645844101905823,5499
0.08779449015855789,173,0.0004938240745104849,0.0004263158771209419,6.750820466550067e-05,0.9594522714614868,5549
0.08710622042417526,174,0.0009510013624094427,0.0008726230589672923,7.837829616619274e-05,0.9599709510803223,5599
0.08839961886405945,176,0.0005352672305889428,0.0005051393527537584,3.0127897844067775e-05,0.9580463171005249,5649
0.08684335649013519,178,0.0006821755087003112,0.0006547317607328296,2.7443718863651156e-05,0.959977924823761,5699
0.08646871894598007,179,0.0004248055047355592,0.00037294288631528616,5.1862607506336644e-05,0.9601503610610962,5749
0.08570055663585663,181,0.000503405521158129,0.00045504324953071773,4.8362271627411246e-05,0.9630695581436157,5799
0.08733201026916504,182,0.00048013305058702826,0.0004379696911200881,4.216334855300374e-05,0.9590489268302917,5849
0.08817049860954285,184,0.0007166235591284931,0.0005796313052996993,0.000136992268380709,0.9594773054122925,5899
0.08746224641799927,185,0.0008253756677731872,0.0006860337452962995,0.00013934189337305725,0.9550336599349976,5949
0.08762719482183456,187,0.0006877253181301057,0.0006244404357858002,6.32848750683479e-05,0.9572725892066956,5999
0.08674660325050354,189,0.0012317507062107325,0.0009588258690200746,0.0002729248662944883,0.9580222964286804,6049
0.0898643434047699,190,0.0009861028520390391,0.000822440953925252,0.00016366192721761763,0.9581282138824463,6099
0.08776704221963882,192,0.0008282860508188605,0.0007555242627859116,7.276181713677943e-05,0.9512611031532288,6149
0.08928155153989792,193,0.0010110181756317616,0.0008073097560554743,0.00020370844868011773,0.9474063515663147,6199
0.08810239285230637,195,0.000480847927974537,0.00044280983274802566,3.8038102502468973e-05,0.9537752270698547,6249
0.08757979422807693,196,0.0004419785109348595,0.0003356229281052947,0.00010635556827764958,0.9563654065132141,6299
0.08803147077560425,198,0.0009176242747344077,0.0007088812999427319,0.0002087429747916758,0.9589075446128845,6349
0.09006725251674652,199,0.0008616877603344619,0.0007733988459222019,8.828890713630244e-05,0.9594886898994446,6399
0.09052597731351852,201,0.0005590483197011054,0.00046662293607369065,9.242539817932993e-05,0.9589548707008362,6449
0.08993244916200638,203,0.0006851736688986421,0.0006286517600528896,5.6521937949582934e-05,0.9524514675140381,6499
0.0869961529970169,204,0.001154197147116065,0.0009022467420436442,0.00025195040507242084,0.9484453797340393,6549
0.08827728033065796,206,0.0006149447872303426,0.0005518783582374454,6.306643626885489e-05,0.9428144097328186,6599
0.08680588752031326,207,0.0004888392286375165,0.0004475971800275147,4.124207407585345e-05,0.9502658247947693,6649
0.08900712430477142,209,0.0008857673383317888,0.0008331004064530134,5.2666935516754165e-05,0.9561704993247986,6699
0.0887402817606926,210,0.000595689401961863,0.0005733321886509657,2.235722786281258e-05,0.9598650932312012,6749
0.08928745239973068,212,0.0008257119916379452,0.0006341077387332916,0.00019160426745656878,0.9584470391273499,6799
0.08592326939105988,214,0.000738360860850662,0.0006869223434478045,5.143852104083635e-05,0.9570074677467346,6849
0.08710602670907974,215,0.0003565673832781613,0.00031483458587899804,4.1732811951078475e-05,0.9621317982673645,6899
0.08727750927209854,217,0.0009800867410376668,0.000812414800748229,0.00016767189663369209,0.9652450680732727,6949
0.09097391366958618,218,0.0005467055016197264,0.00047561616520397365,7.108931458787993e-05,0.9643139243125916,6999
0.09085233509540558,220,0.000808772980235517,0.0007687010220251977,4.007198731414974e-05,0.9638421535491943,7049
0.08893755078315735,221,0.0006229631253518164,0.0005687070079147816,5.4256117437034845e-05,0.9617624878883362,7099
0.08701995015144348,223,0.0005456665530800819,0.0005134892417117953,3.217731500626542e-05,0.9612869620323181,7149
0.08821550011634827,224,0.0005945287994109094,0.0005385218537412584,5.6006967497523874e-05,0.9646334648132324,7199
0.0894356518983841,226,0.00036821491084992886,0.00031975447200238705,4.846042429562658e-05,0.9655160307884216,7249
0.08954312652349472,228,0.001061661634594202,0.0008642263128422201,0.0001974353799596429,0.9666534662246704,7299
0.08914566785097122,229,0.0009273379691876471,0.0006872925441712141,0.000240045425016433,0.9669626355171204,7349
0.08896934986114502,231,0.0014815826434642076,0.0011392736341804266,0.00034230900928378105,0.9596835970878601,7399
0.08865755796432495,232,0.0004800483293365687,0.00046513357665389776,1.491474176873453e-05,0.9525659680366516,7449
0.08872633427381516,234,0.0007872432470321655,0.0007235622615553439,6.368101458065212e-05,0.9617067575454712,7499
0.08789337426424026,235,0.000680376251693815,0.0006368475151248276,4.352872201707214e-05,0.963096022605896,7549
0.08678761124610901,237,0.0004923126543872058,0.00047130294842645526,2.1009733245591633e-05,0.9580953121185303,7599
0.08865771442651749,239,0.0007640919066034257,0.0006221291841939092,0.00014196272240951657,0.9612429738044739,7649
0.0888952761888504,240,0.0005134243983775377,0.00047888627159409225,3.453810131759383e-05,0.961669385433197,7699
0.08857052028179169,242,0.0005866336869075894,0.0005538396071642637,3.2794097933219746e-05,0.9615359306335449,7749
0.08901052922010422,243,0.0005343451048247516,0.0004540671652648598,8.027795411180705e-05,0.9671657681465149,7799
0.0890669897198677,245,0.0004954226897098124,0.0004612490301951766,3.417367042857222e-05,0.9681618213653564,7849
0.08810809254646301,246,0.0005159770953468978,0.0004923330852761865,2.364400825172197e-05,0.9695367813110352,7899
0.08776691555976868,248,0.0006322476547211409,0.0005011887988075614,0.00013105888501740992,0.9674120545387268,7949
0.08873912692070007,249,0.0009720824309624732,0.0008762488141655922,9.583359496900812e-05,0.9638519883155823,7999
0.08915682137012482,251,0.0006374892545863986,0.0005488803144544363,8.860896195983514e-05,0.964935839176178,8049
0.08897445350885391,253,0.0006782101118005812,0.00046493529225699604,0.00021327480499166995,0.9605757594108582,8099
0.08847831934690475,254,0.00032946065766736865,0.00031967443646863103,9.786218470253516e-06,0.9627599120140076,8149
0.08942803740501404,256,0.0008078638347797096,0.0007471509743481874,6.0712867707479745e-05,0.9656676650047302,8199
0.09070234000682831,257,0.0008411147864535451,0.000784867035690695,5.624774712487124e-05,0.9636383056640625,8249
0.08923459053039551,259,0.0004824764037039131,0.0004546769196167588,2.779948408715427e-05,0.963590681552887,8299
0.09044639021158218,260,0.00037389437784440815,0.00034709187457337976,2.6802506909007207e-05,0.9664776921272278,8349
0.09085522592067719,262,0.0006066361092962325,0.0005516165401786566,5.5019590945448726e-05,0.9674212336540222,8399
0.08855138719081879,264,0.0007939215283840895,0.0006003034068271518,0.00019361809245310724,0.9659062623977661,8449
0.09036257117986679,265,0.0006171572604216635,0.0005571295041590929,6.002777081448585e-05,0.9685328602790833,8499
0.09183724224567413,267,0.00038093753391876817,0.00033372564939782023,4.721187724499032e-05,0.9725338816642761,8549
0.09008510410785675,268,0.0009378039394505322,0.0006908463547006249,0.00024695758474990726,0.9751064777374268,8599
0.09077564626932144,270,0.0008850253070704639,0.0008025512215681374,8.247410733019933e-05,0.9710772633552551,8649
0.09103719145059586,271,0.0006506723002530634,0.0006196079775691032,3.106430085608736e-05,0.9666517972946167,8699
0.09210341423749924,273,0.0006749354070052505,0.0005966441240161657,7.829128298908472e-05,0.9620093703269958,8749
0.09022530168294907,274,0.0005622088210657239,0.0005314025329425931,3.080625901930034e-05,0.9672754406929016,8799
0.08970878273248672,276,0.000624168140348047,0.0005760304047726095,4.813772102352232e-05,0.9732751250267029,8849
0.09169134497642517,278,0.00040245827403850853,0.00038166780723258853,2.07904649869306e-05,0.9705851674079895,8899
0.08976124227046967,279,0.0005276909214444458,0.0004828336532227695,4.4857293687528e-05,0.9679735898971558,8949
0.09114658087491989,281,0.001176273450255394,0.0010448475368320942,0.00013142585521563888,0.9649664163589478,8999
0.09121646732091904,282,0.0011477174703031778,0.000994853675365448,0.00015286383859347552,0.9596091508865356,9049
0.09044267237186432,284,0.0006612195866182446,0.000605572247877717,5.564734965446405e-05,0.9666777849197388,9099
0.08877594023942947,285,0.0005167432827875018,0.0004881394561380148,2.8603803002624772e-05,0.964845597743988,9149
0.08936836570501328,287,0.0005065628793090582,0.00048473081551492214,2.1832078346051276e-05,0.9655167460441589,9199
0.09082511067390442,289,0.0010706093162298203,0.0008817764464765787,0.00018883282609749585,0.9683642387390137,9249
0.0911671444773674,290,0.0005143664893694222,0.00046959955943748355,4.476692629395984e-05,0.9703240990638733,9299
0.09170971065759659,292,0.0005082821589894593,0.00047736807027831674,3.091410326305777e-05,0.9672458171844482,9349
0.08987542241811752,293,0.0007210997282527387,0.0006435487885028124,7.755094702588394e-05,0.9682191610336304,9399
0.09018496423959732,295,0.0006144270300865173,0.000583816145081073,3.061085590161383e-05,0.9703678488731384,9449
0.0921853557229042,296,0.0005023024859838188,0.00044764712220057845,5.465537105919793e-05,0.9712719917297363,9499
0.08934132754802704,298,0.0006228897836990654,0.0005725487717427313,5.0340997404418886e-05,0.9719778299331665,9549
0.09202633053064346,299,0.0006785155273973942,0.0005888488958589733,8.96666242624633e-05,0.9723264575004578,9599
0.09137719869613647,301,0.00027264156960882246,0.00023934213095344603,3.3299449569312856e-05,0.9727038741111755,9649
0.09066786617040634,303,0.0007422876660712063,0.0006326773436740041,0.00010961032967315987,0.9727613925933838,9699
0.09136581420898438,304,0.0003641348739620298,0.0003537581651471555,1.037670790537959e-05,0.9716296195983887,9749
0.09117981791496277,306,0.00040808040648698807,0.0003761238476727158,3.195654790033586e-05,0.9734781980514526,9799
0.09301428496837616,307,0.0009178685140796006,0.000588802678976208,0.0003290658351033926,0.9714177250862122,9849
0.09164375811815262,309,0.0005261476617306471,0.0004688001936301589,5.734748629038222e-05,0.9674597978591919,9899
0.09197510778903961,310,0.000689561537001282,0.0006563889910466969,3.3172560506500304e-05,0.969386100769043,9949
0.09338288009166718,312,0.0005990483914501965,0.0005387535784393549,6.0294827562756836e-05,0.9731553196907043,9999
0.09164997190237045,314,0.0005097274552099407,0.00045920987031422555,5.051759217167273e-05,0.974647581577301,10049
0.09248483180999756,315,0.0004991369205527008,0.0004624750290531665,3.666188058559783e-05,0.9744113683700562,10099
0.09221723675727844,317,0.0007442510104738176,0.0006359167164191604,0.00010833430133061484,0.9678251147270203,10149
0.09207077324390411,318,0.0005695669678971171,0.0005366175901144743,3.294938142062165e-05,0.9658286571502686,10199
0.08923827856779099,320,0.0005220605526119471,0.0004980192170478404,2.4041311917244457e-05,0.9662158489227295,10249
0.09132537245750427,321,0.00048624048940837383,0.00045463297283276916,3.1607520213583484e-05,0.9712312817573547,10299
0.09089279919862747,323,0.0005577511037699878,0.0005033263005316257,5.442479596240446e-05,0.9719951152801514,10349
0.09201805293560028,324,0.00042407141881994903,0.00041476538171991706,9.306048923463095e-06,0.9729615449905396,10399
0.09082826226949692,326,0.0006409577908925712,0.0005653754342347383,7.558236393379048e-05,0.9717240929603577,10449
0.09071099013090134,328,0.000450081133749336,0.0003869885695166886,6.309257878456265e-05,0.9684025645256042,10499
0.09174209088087082,329,0.0006562538328580558,0.0005968687473796308,5.9385060012573376e-05,0.9682642221450806,10549
0.09225498884916306,331,0.0009832028299570084,0.000822781934402883,0.00016042086645029485,0.9664707183837891,10599
0.09078631550073624,332,0.000451129482826218,0.0004441009077709168,7.028588697721716e-06,0.9670307636260986,10649
0.09218068420886993,334,0.00043100587208755314,0.00041853945003822446,1.2466415682865772e-05,0.9693892598152161,10699
0.09084522724151611,335,0.0005552353686653078,0.000515196705237031,4.003863796242513e-05,0.9722912907600403,10749
0.09156855940818787,337,0.0007183997076936066,0.0006238250061869621,9.457471605855972e-05,0.9732556343078613,10799
0.09049152582883835,339,0.0004663537838496268,0.0004473051812965423,1.9048613467020914e-05,0.969241201877594,10849
0.09062028676271439,340,0.0007524456596001983,0.0006973451236262918,5.510052142199129e-05,0.9691425561904907,10899
0.09277669340372086,342,0.0004543339600786567,0.00044606946175917983,8.264512871392071e-06,0.9666422009468079,10949
0.09189571440219879,343,0.0007702099974267185,0.0006385224987752736,0.00013168748409952968,0.9680461883544922,10999
0.09076590836048126,345,0.0007734370301477611,0.0006176003371365368,0.00015583669301122427,0.9652883410453796,11049
0.0919833779335022,346,0.0008980734273791313,0.0007103629177436233,0.00018771053873933852,0.9643885493278503,11099
0.09123354405164719,348,0.000460596929769963,0.000427086662966758,3.3510252251289785e-05,0.9664567112922668,11149
0.09135109931230545,349,0.0011766161769628525,0.0011174691608175635,5.91470452491194e-05,0.9676697850227356,11199
0.0927487313747406,351,0.0005207274225540459,0.00046157767064869404,5.9149730077479035e-05,0.9708725810050964,11249
0.09311824291944504,353,0.0007301679579541087,0.0006293883780017495,0.00010077960178023204,0.9740500450134277,11299
0.09009749442338943,354,0.0004976861528120935,0.0004748392675537616,2.2846874344395474e-05,0.9773060083389282,11349
0.09149707108736038,356,0.0003730576136149466,0.0003520451136864722,2.1012505385442637e-05,0.9717318415641785,11399
0.09295174479484558,357,0.0006722488906234503,0.0005069550825282931,0.00016529382264707237,0.9719454646110535,11449
0.0927334800362587,359,0.0004465328238438815,0.00042428472079336643,2.2248101231525652e-05,0.9687725901603699,11499
0.09130463749170303,360,0.0004669014597311616,0.0004603170673362911,6.584384209418204e-06,0.9711191654205322,11549
0.09134881943464279,362,0.00041026846156455576,0.0003975040162913501,1.2764450730173849e-05,0.9738393425941467,11599
0.0923120379447937,364,0.0007826153887435794,0.0007411451078951359,4.147025538259186e-05,0.9689189195632935,11649
0.09368141740560532,365,0.0006201841169968247,0.0005768635892309248,4.332053504185751e-05,0.9683257937431335,11699
0.09152653813362122,367,0.0005582175217568874,0.0005238765152171254,3.434101745369844e-05,0.9652193784713745,11749
0.09205383062362671,368,0.0005464180139824748,0.000511501042637974,3.491694224067032e-05,0.9681990146636963,11799
0.09099692106246948,370,0.0003898964496329427,0.00036257720785215497,2.7319245418766513e-05,0.9702176451683044,11849
0.0908704325556755,371,0.0005040106480009854,0.0004399258177727461,6.408483750419691e-05,0.9729499220848083,11899
0.09159708768129349,373,0.0005450077587738633,0.0005259693134576082,1.903843440231867e-05,0.9706153869628906,11949
0.09327887743711472,374,0.00036973555688746274,0.0003241968515794724,4.553871258394793e-05,0.9702253937721252,11999
0.09237635135650635,376,0.0007260397542268038,0.0006826873868703842,4.335239282227121e-05,0.9718000888824463,12049
0.09256979078054428,378,0.0004642432904802263,0.0003300431708339602,0.0001342001196462661,0.9761651158332825,12099
0.09276776015758514,379,0.0006698453216813505,0.0006026559276506305,6.718937947880477e-05,0.9751899838447571,12149
0.09360048174858093,381,0.0006947885267436504,0.0006182807846926153,7.65077566029504e-05,0.9716973900794983,12199
0.09053165465593338,382,0.00048785386024974287,0.00045113038504496217,3.672348611871712e-05,0.9732362627983093,12249
0.09290716052055359,384,0.000684380647726357,0.0006304035196080804,5.3977117204340175e-05,0.9634988903999329,12299
0.0930275171995163,385,0.0005745152593590319,0.0004967979621142149,7.77172899688594e-05,0.9648232460021973,12349
0.09319279342889786,387,0.00038351790863089263,0.0003506354405544698,3.2882464438444003e-05,0.9682700634002686,12399
0.09247634559869766,389,0.0005650344537571073,0.0005077647510915995,5.726968083763495e-05,0.9673396348953247,12449
0.09163759648799896,390,0.0004759231233038008,0.00044066389091312885,3.525923966662958e-05,0.9729821681976318,12499
0.09213954955339432,392,0.0004327908391132951,0.0004145039711147547,1.8286875274498016e-05,0.9726572036743164,12549
0.09226986020803452,393,0.00043222575914114714,0.0004123742110095918,1.985153357964009e-05,0.9720977544784546,12599
0.09085629880428314,395,0.00041934786713682115,0.0003991947742179036,2.015310565184336e-05,0.9700101613998413,12649
0.0918193981051445,396,0.00038652270450256765,0.0003544322098605335,3.209048736607656e-05,0.9725897312164307,12699
0.09370996057987213,398,0.00037762123974971473,0.0003675566695164889,1.0064564776257612e-05,0.9737433791160583,12749
0.0911274328827858,399,0.0008150185458362103,0.0007958829519338906,1.9135590264340863e-05,0.9753849506378174,12799
0.09366893768310547,401,0.0007988830911926925,0.0005295969313010573,0.0002692861598916352,0.9622877240180969,12849
0.0916280522942543,403,0.0002919893595390022,0.0002753991284407675,1.6590216546319425e-05,0.9640611410140991,12899
0.09323292225599289,404,0.00043932313565164804,0.00041608657920733094,2.3236550987348892e-05,0.9726714491844177,12949
0.09302452951669693,406,0.0004503621021285653,0.00043679296504706144,1.3569150723924395e-05,0.977237343788147,12999
0.09145832061767578,407,0.000462015945231542,0.00041785778012126684,4.4158157834317535e-05,0.9789763689041138,13049
