D,epoch,loss,loss_data,loss_pde,r,step
0.1458277702331543,1,0.14493201673030853,0.1349399983882904,0.009992019273340702,0.9569874405860901,49
0.21604442596435547,3,0.025674035772681236,0.015100555494427681,0.010573480278253555,0.9163612723350525,99
0.13709422945976257,4,0.017030775547027588,0.010854710824787617,0.0061760637909173965,0.8809682130813599,149
0.07783297449350357,6,0.007237551733851433,0.004979576915502548,0.002257974585518241,0.8550507426261902,199
0.038409169763326645,7,0.004280555061995983,0.0034997856710106134,0.0007807695074006915,0.8427342772483826,249
0.02565169334411621,9,0.0013286529574543238,0.0009681711089797318,0.0003604818193707615,0.840053141117096,299
0.03346629440784454,10,0.0008420335361734033,0.0006098330486565828,0.0002322004729649052,0.8420527577400208,349
0.04153517633676529,12,0.0007169489981606603,0.0005592976231127977,0.00015765134594403207,0.8458945751190186,399
0.045931439846754074,14,0.001261320197954774,0.0009784516878426075,0.0002828685101121664,0.850066602230072,449
0.04887034371495247,15,0.0011263700434938073,0.0008625900954939425,0.0002637799771036953,0.8550274968147278,499
0.04908590391278267,17,0.0010557725327089429,0.0008636360289528966,0.0001921364601003006,0.8601821660995483,549
0.05164245888590813,18,0.0013505998067557812,0.0010442493949085474,0.0003063504700548947,0.8657230734825134,599
0.05415302887558937,20,0.0007188122253865004,0.000531677738763392,0.00018713445751927793,0.8711021542549133,649
0.055467382073402405,21,0.0010586775606498122,0.0008729991386644542,0.00018567845108918846,0.8762377500534058,699
0.05844311788678169,23,0.0008893319172784686,0.0007010646513663232,0.0001882672804640606,0.8815257549285889,749
0.05872970074415207,24,0.0008254358544945717,0.0006645265384577215,0.00016090934514068067,0.8871924877166748,799
0.0604657307267189,26,0.0008058527600951493,0.0006241755909286439,0.00018167718371842057,0.8925188183784485,849
0.06132005155086517,28,0.0015937264543026686,0.0012428176123648882,0.00035090878373011947,0.8974876403808594,899
0.06282234936952591,29,0.0008733074064366519,0.0005390725564211607,0.00033423485001549125,0.9001860618591309,949
0.0620783269405365,31,0.0007339704316109419,0.0005632923566736281,0.00017067804583348334,0.9047025442123413,999
0.06394418329000473,32,0.0011851928429678082,0.00092555076116696,0.00025964208180084825,0.9093158841133118,1049
0.0638931542634964,34,0.0006700259982608259,0.0004944239626638591,0.00017560202104505152,0.9140414595603943,1099
0.06661128252744675,35,0.0013300777645781636,0.0010002143681049347,0.0003298634255770594,0.9185600876808167,1149
0.06758702546358109,37,0.000660968420561403,0.0005664454656653106,9.452294034417719e-05,0.9232104420661926,1199
0.06801345199346542,39,0.000747053069062531,0.0005665227654390037,0.00018053027451969683,0.927323579788208,1249
