epoch,step,train/loss_epoch,train/loss_step,val/error_h,val/error_u,val/error_v,val/loss,val/loss_best
21,21,0.4595458209514618,,,,,,
22,22,,,0.7487249970436096,0.8936449289321899,1.0409194231033325,1.173506736755371,1.1153122186660767
22,22,0.448855996131897,,,,,,
23,23,,,0.7489738464355469,0.8866744637489319,1.0061347484588623,1.146078109741211,1.1153122186660767
23,23,0.42243334650993347,,,,,,
24,24,,,0.7495641112327576,0.8837963342666626,0.9869533777236938,1.132678508758545,1.1153122186660767
24,24,0.40388303995132446,,,,,,
25,25,,,0.7500340342521667,0.8877739310264587,0.9839665293693542,1.1349636316299438,1.1153122186660767
25,25,0.4003792107105255,,,,,,
26,26,,,0.7514853477478027,0.8989028334617615,0.9884950518608093,1.1492968797683716,1.1153122186660767
26,26,0.4061078429222107,,,,,,
27,27,,,0.7542457580566406,0.914347767829895,0.9925749897956848,1.1689927577972412,1.1153122186660767
27,27,0.41342678666114807,,,,,,
28,28,,,0.7564619779586792,0.9270651340484619,0.9939785003662109,1.1841583251953125,1.1153122186660767
28,28,0.4172219932079315,,,,,,
29,29,,,0.7558999061584473,0.9296358227729797,0.9944959282875061,1.1861628293991089,1.1153122186660767
29,29,0.4137692451477051,,,,,,
30,30,,,0.7527574896812439,0.9210135340690613,0.9958977103233337,1.1752817630767822,1.1153122186660767
30,30,0.4022839367389679,,,,,,
31,31,,,0.7493794560432434,0.9069362878799438,0.998319685459137,1.1598907709121704,1.1153122186660767
31,31,0.3895580470561981,,,,,,
32,32,,,0.7474823594093323,0.8939329981803894,1.0009640455245972,1.1475768089294434,1.1153122186660767
32,32,0.38444414734840393,,,,,,
33,33,,,0.747001051902771,0.885230541229248,1.0029661655426025,1.1405181884765625,1.1153122186660767
33,33,0.3882238566875458,,,,,,
34,34,,,0.7470278143882751,0.8811338543891907,1.0037806034088135,1.1374469995498657,1.1153122186660767
34,34,0.3955148458480835,,,,,,
35,35,,,0.7469077110290527,0.8809300661087036,1.003286361694336,1.136824607849121,1.1153122186660767
35,35,0.40031254291534424,,,,,,
36,36,,,0.7466192245483398,0.8839861154556274,1.001758337020874,1.138234257698059,1.1153122186660767
36,36,0.39959076046943665,,,,,,
37,37,,,0.7465665340423584,0.8896597623825073,0.9997293949127197,1.1419451236724854,1.1153122186660767
37,37,0.39412549138069153,,,,,,
38,38,,,0.7470644116401672,0.8966032862663269,0.9977744221687317,1.147524356842041,1.1153122186660767
38,38,0.38746944069862366,,,,,,
39,39,,,0.7478815913200378,0.9024391174316406,0.9962612390518188,1.1528080701828003,1.1153122186660767
39,39,0.383493036031723,,,,,,
40,40,,,0.7483230233192444,0.9046778678894043,0.9951103329658508,1.1546542644500732,1.1153122186660767
40,40,0.3835960030555725,,,,,,
41,41,,,0.7479032278060913,0.9024855494499207,0.9937163591384888,1.1513426303863525,1.1153122186660767
41,41,0.38580793142318726,,,,,,
42,42,,,0.7468242049217224,0.897416889667511,0.9913365244865417,1.144086241722107,1.1153122186660767
42,42,0.3870425522327423,,,,,,
43,43,,,0.7456650137901306,0.892149806022644,0.9879284501075745,1.1359739303588867,1.1153122186660767
43,43,0.38595256209373474,,,,,,
44,44,,,0.7447901368141174,0.888696014881134,0.9846540093421936,1.1299172639846802,1.1153122186660767
44,44,0.3832104504108429,,,,,,
45,45,,,0.7441878914833069,0.8876438140869141,0.9832402467727661,1.1274285316467285,1.1153122186660767
45,45,0.3802337646484375,,,,,,
46,46,,,0.7437191009521484,0.8883312940597534,0.9845182299613953,1.1282387971878052,1.1153122186660767
46,46,0.378351628780365,,,,,,
47,47,,,0.7433174252510071,0.8893377184867859,0.9874740242958069,1.1304152011871338,1.1153122186660767
47,47,0.37827762961387634,,,,,,
48,48,,,0.7429725527763367,0.8892341256141663,0.9898868203163147,1.1313579082489014,1.1153122186660767
48,48,0.3795626163482666,,,,,,
49,49,,0.38075050711631775,,,,,
49,49,,,0.7426857948303223,0.887491762638092,0.9900832772254944,1.1295957565307617,1.1153122186660767
49,49,0.38075050711631775,,,,,,
50,50,,,0.742453932762146,0.8848538994789124,0.9881012439727783,1.125808835029602,1.1153122186660767
50,50,0.3806305527687073,,,,,,
51,51,,,0.7422116994857788,0.882767379283905,0.985235869884491,1.1219756603240967,1.1153122186660767
51,51,0.37927529215812683,,,,,,
52,52,,,0.7418720722198486,0.8824667930603027,0.9827677607536316,1.1198381185531616,1.1153122186660767
52,52,0.37758669257164,,,,,,
53,53,,,0.7414694428443909,0.8843843936920166,0.9812266230583191,1.1201286315917969,1.1153122186660767
53,53,0.37625831365585327,,,,,,
54,54,,,0.7411458492279053,0.8879094123840332,0.98054039478302,1.1224435567855835,1.1153122186660767
54,54,0.3754841387271881,,,,,,
55,55,,,0.740943431854248,0.8914474844932556,0.9804925918579102,1.1253050565719604,1.1153122186660767
55,55,0.375214546918869,,,,,,
56,56,,,0.7407095432281494,0.893105149269104,0.9809491634368896,1.126769781112671,1.1153122186660767
56,56,0.3751876950263977,,,,,,
57,57,,,0.7402992248535156,0.8919244408607483,0.9818177223205566,1.1257519721984863,1.1153122186660767
57,57,0.37487590312957764,,,,,,
58,58,,,0.739768385887146,0.8885950446128845,0.9829527735710144,1.1228512525558472,1.1153122186660767
58,58,0.37396150827407837,,,,,,
59,59,,,0.7392597794532776,0.8848437666893005,0.9841450452804565,1.1196517944335938,1.1153122186660767
59,59,0.37278902530670166,,,,,,
60,60,,,0.7388041019439697,0.8822288513183594,0.9852009415626526,1.1174451112747192,1.1153122186660767
60,60,0.37192830443382263,,,,,,
61,61,,,0.7383342385292053,0.8814488649368286,0.9860185980796814,1.1166939735412598,1.1153122186660767
61,61,0.37152791023254395,,,,,,
62,62,,,0.7378160357475281,0.8823236227035522,0.9865728616714478,1.117180347442627,1.1153122186660767
62,62,0.37132203578948975,,,,,,
63,63,,,0.7372848987579346,0.8840591907501221,0.9868559837341309,1.1182466745376587,1.1153122186660767
63,63,0.3709971606731415,,,,,,
64,64,,,0.7367796897888184,0.8856392502784729,0.9868877530097961,1.1190602779388428,1.1153122186660767
64,64,0.3704017400741577,,,,,,
65,65,,,0.7362986207008362,0.886336088180542,0.9867764711380005,1.119040846824646,1.1153122186660767
65,65,0.3695482611656189,,,,,,
66,66,,,0.7358209490776062,0.8860961198806763,0.9866833090782166,1.118211269378662,1.1153122186660767
66,66,0.3685844838619232,,,,,,
67,67,,,0.7353301048278809,0.8854753375053406,0.9866732358932495,1.1170806884765625,1.1153122186660767
67,67,0.3677402436733246,,,,,,
68,68,,,0.734807014465332,0.8851658701896667,0.9866646528244019,1.1161880493164062,1.1153122186660767
68,68,0.36715075373649597,,,,,,
69,69,,,0.7342288494110107,0.885497510433197,0.9865806102752686,1.1157505512237549,1.1153122186660767
69,69,0.36670738458633423,,,,,,
70,70,,,0.7335785031318665,0.8862269520759583,0.9864990711212158,1.1155807971954346,1.1153122186660767
70,70,0.3661782145500183,,,,,,
71,71,,,0.7328508496284485,0.8866956233978271,0.9865818023681641,1.115189790725708,1.115189790725708
71,71,0.3654652535915375,,,,,,
72,72,,,0.7320582270622253,0.8862759470939636,0.9868838787078857,1.1140713691711426,1.1140713691711426
72,72,0.36466413736343384,,,,,,
73,73,,,0.7312383651733398,0.8848360776901245,0.9872952103614807,1.1120896339416504,1.1120896339416504
73,73,0.36390188336372375,,,,,,
74,74,,,0.7304392457008362,0.8828591704368591,0.98765629529953,1.1096336841583252,1.1096336841583252
74,74,0.36322006583213806,,,,,,
75,75,,,0.7296804785728455,0.8811237215995789,0.9878715872764587,1.1073541641235352,1.1073541641235352
75,75,0.3625922203063965,,,,,,
76,76,,,0.7289487719535828,0.8802292346954346,0.987925112247467,1.1057491302490234,1.1057491302490234
76,76,0.36194977164268494,,,,,,
77,77,,,0.7282304167747498,0.8802874088287354,0.9878508448600769,1.1049182415008545,1.1049182415008545
77,77,0.3612090051174164,,,,,,
78,78,,,0.7275235056877136,0.8808871507644653,0.9877151846885681,1.104539155960083,1.104539155960083
78,78,0.36035606265068054,,,,,,
79,79,,,0.7268128395080566,0.8813225030899048,0.9876011610031128,1.1040257215499878,1.1040257215499878
79,79,0.3594845235347748,,,,,,
80,80,,,0.7260604500770569,0.8810108304023743,0.9875746965408325,1.1028622388839722,1.1028622388839722
80,80,0.3586847484111786,,,,,,
81,81,,,0.7252353429794312,0.8798580169677734,0.9876415133476257,1.1009351015090942,1.1009351015090942
81,81,0.3579418361186981,,,,,,
82,82,,,0.7243341207504272,0.8782719969749451,0.9877375364303589,1.0985610485076904,1.0985610485076904
82,82,0.3571917414665222,,,,,,
83,83,,,0.7233662605285645,0.8768129348754883,0.9877797365188599,1.0961922407150269,1.0961922407150269
83,83,0.3563973307609558,,,,,,
84,84,,,0.7223421335220337,0.8757962584495544,0.9877384901046753,1.0940972566604614,1.0940972566604614
84,84,0.3555449843406677,,,,,,
85,85,,,0.7212753891944885,0.8751338124275208,0.987646222114563,1.0922335386276245,1.0922335386276245
85,85,0.3546556830406189,,,,,,
86,86,,,0.7201821208000183,0.8744693398475647,0.9875372648239136,1.090329885482788,1.090329885482788
86,86,0.3537858724594116,,,,,,
87,87,,,0.7190753221511841,0.873493492603302,0.9874075651168823,1.0881297588348389,1.0881297588348389
87,87,0.35295137763023376,,,,,,
88,88,,,0.7179619073867798,0.8722061514854431,0.9872345924377441,1.0856293439865112,1.0856293439865112
88,88,0.3521013557910919,,,,,,
89,89,,,0.7168393135070801,0.8709116578102112,0.9870110750198364,1.083085298538208,1.083085298538208
89,89,0.35120126605033875,,,,,,
90,90,,,0.7156933546066284,0.8699610829353333,0.986748218536377,1.0807924270629883,1.0807924270629883
90,90,0.35026654601097107,,,,,,
91,91,,,0.7145113348960876,0.869466245174408,0.9864714741706848,1.0788466930389404,1.0788466930389404
91,91,0.34932342171669006,,,,,,
92,92,,,0.7132899165153503,0.8691931366920471,0.9862176179885864,1.077064037322998,1.077064037322998
92,92,0.3483896553516388,,,,,,
93,93,,,0.7120314240455627,0.8687098026275635,0.9860287308692932,1.0750988721847534,1.0750988721847534
93,93,0.3474642336368561,,,,,,
94,94,,,0.7107401490211487,0.8676978945732117,0.9859349131584167,1.0726994276046753,1.0726994276046753
94,94,0.34652191400527954,,,,,,
95,95,,,0.7094231843948364,0.8661887049674988,0.985938310623169,1.0699043273925781,1.0699043273925781
95,95,0.345542848110199,,,,,,
96,96,,,0.7080835103988647,0.864521324634552,0.9860107898712158,1.0669938325881958,1.0669938325881958
96,96,0.34453317523002625,,,,,,
97,97,,,0.7067153453826904,0.8630668520927429,0.986108124256134,1.0642542839050293,1.0642542839050293
97,97,0.34350889921188354,,,,,,
98,98,,,0.7053129076957703,0.8619707226753235,0.9861908555030823,1.061779499053955,1.061779499053955
98,98,0.34247487783432007,,,,,,
99,99,,0.34142205119132996,,,,,
99,99,,,0.7038824558258057,0.8610978126525879,0.9862363338470459,1.0594463348388672,1.0594463348388672
99,99,0.34142205119132996,,,,,,
100,100,,,0.7024373412132263,0.8601807355880737,0.9862431287765503,1.0570399761199951,1.0570399761199951
100,100,0.34034281969070435,,,,,,
101,101,,,0.7009840607643127,0.8590437173843384,0.9862262606620789,1.0544264316558838,1.0544264316558838
101,101,0.3392331302165985,,,,,,
102,102,,,0.6995142698287964,0.857726514339447,0.9862023591995239,1.0516412258148193,1.0516412258148193
102,102,0.3380868136882782,,,,,,
103,103,,,0.6980077624320984,0.8564137816429138,0.9861747026443481,1.0488218069076538,1.0488218069076538
103,103,0.33690890669822693,,,,,,
104,104,,,0.6964444518089294,0.8552485108375549,0.986138105392456,1.0460643768310547,1.0460643768310547
104,104,0.3357047140598297,,,,,,
105,105,,,0.6948188543319702,0.8541994094848633,0.9860963821411133,1.0433385372161865,1.0433385372161865
105,105,0.33446332812309265,,,,,,
106,106,,,0.6931421756744385,0.853087842464447,0.9860633611679077,1.0405139923095703,1.0405139923095703
106,106,0.3331716060638428,,,,,,
107,107,,,0.6914321184158325,0.8517464995384216,0.9860456585884094,1.0374723672866821,1.0374723672866821
107,107,0.33182141184806824,,,,,,
108,108,,,0.6896986365318298,0.8501706123352051,0.986029863357544,1.0342143774032593,1.0342143774032593
108,108,0.3304121196269989,,,,,,
109,109,,,0.6879372596740723,0.8485265374183655,0.9859917759895325,1.0308618545532227,1.0308618545532227
109,109,0.3289433717727661,,,,,,
110,110,,,0.6861345767974854,0.8470108509063721,0.9859152436256409,1.0275570154190063,1.0275570154190063
110,110,0.32740724086761475,,,,,,
111,111,,,0.684282660484314,0.8456933498382568,0.9857997894287109,1.0243492126464844,1.0243492126464844
111,111,0.3257922828197479,,,,,,
112,112,,,0.682387113571167,0.844475269317627,0.9856564402580261,1.0211677551269531,1.0211677551269531
112,112,0.3240866959095001,,,,,,
113,113,,,0.6804607510566711,0.8431860208511353,0.9855024814605713,1.0178940296173096,1.0178940296173096
113,113,0.3222839832305908,,,,,,
114,114,,,0.6785120964050293,0.8417294025421143,0.9853559136390686,1.0144679546356201,1.0144679546356201
114,114,0.32037582993507385,,,,,,
115,115,,,0.676537036895752,0.8401461243629456,0.9852280020713806,1.0109268426895142,1.0109268426895142
115,115,0.3183543384075165,,,,,,
116,116,,,0.6745209097862244,0.8385483622550964,0.9851182699203491,1.0073490142822266,1.0073490142822266
116,116,0.31621086597442627,,,,,,
117,117,,,0.6724514365196228,0.8370037078857422,0.9850197434425354,1.0037736892700195,1.0037736892700195
117,117,0.3139321506023407,,,,,,
118,118,,,0.6703303456306458,0.8354833126068115,0.984929084777832,1.000177025794983,1.000177025794983
118,118,0.31150802969932556,,,,,,
119,119,,,0.6681708097457886,0.8339105844497681,0.9848470091819763,0.99651038646698,0.99651038646698
119,119,0.3089331388473511,,,,,,
120,120,,,0.6659811735153198,0.8322506546974182,0.9847683906555176,0.9927515983581543,0.9927515983581543
120,120,0.3062024712562561,,,,,,
121,121,,,0.6637532114982605,0.8305532932281494,0.9846805334091187,0.988926112651825,0.988926112651825
121,121,0.3033081889152527,,,,,,
122,122,,,0.6614678502082825,0.8289105892181396,0.9845730066299438,0.9850838780403137,0.9850838780403137
122,122,0.3002461791038513,,,,,,
123,123,,,0.6591119766235352,0.8273732662200928,0.984447181224823,0.9812542796134949,0.9812542796134949
123,123,0.29701176285743713,,,,,,
124,124,,,0.6566880941390991,0.8259060382843018,0.9843147993087769,0.977418065071106,0.977418065071106
124,124,0.2936028242111206,,,,,,
125,125,,,0.6542084813117981,0.8244231343269348,0.9841892123222351,0.9735263586044312,0.9735263586044312
125,125,0.29002130031585693,,,,,,
126,126,,,0.6516833901405334,0.8228684663772583,0.9840818047523499,0.9695512056350708,0.9695512056350708
126,126,0.28626999258995056,,,,,,
127,127,,,0.6491129398345947,0.8212608695030212,0.9839990139007568,0.9655131697654724,0.9655131697654724
127,127,0.28235140442848206,,,,,,
128,128,,,0.6464857459068298,0.819663405418396,0.9839390516281128,0.9614514112472534,0.9614514112472534
128,128,0.2782715857028961,,,,,,
129,129,,,0.6437891125679016,0.8181191682815552,0.983896791934967,0.9573854804039001,0.9573854804039001
129,129,0.27403753995895386,,,,,,
130,130,,,0.6410229206085205,0.8166198134422302,0.9838741421699524,0.9533103704452515,0.9533103704452515
130,130,0.2696587145328522,,,,,,
131,131,,,0.6381978392601013,0.8151277899742126,0.9838756918907166,0.949209988117218,0.949209988117218
131,131,0.2651475667953491,,,,,,
132,132,,,0.6353182792663574,0.8136206269264221,0.9839020371437073,0.9450716376304626,0.9450716376304626
132,132,0.2605159878730774,,,,,,
133,133,,,0.6323777437210083,0.8121157884597778,0.9839522838592529,0.94090336561203,0.94090336561203
133,133,0.2557777762413025,,,,,,
134,134,,,0.6293671727180481,0.8106520175933838,0.9840303659439087,0.9367302656173706,0.9367302656173706
134,134,0.2509474754333496,,,,,,
135,135,,,0.626275897026062,0.809241533279419,0.9841420650482178,0.9325559139251709,0.9325559139251709
135,135,0.24603940546512604,,,,,,
136,136,,,0.6230992674827576,0.8078554272651672,0.9842947721481323,0.9283576011657715,0.9283576011657715
136,136,0.2410697638988495,,,,,,
137,137,,,0.6198520064353943,0.8064594268798828,0.9844976663589478,0.9241295456886292,0.9241295456886292
137,137,0.2360531985759735,,,,,,
138,138,,,0.6165451407432556,0.8050422668457031,0.9847539663314819,0.9198762774467468,0.9198762774467468
138,138,0.2310042679309845,,,,,,
139,139,,,0.6131676435470581,0.8036195635795593,0.98506098985672,0.91559898853302,0.91559898853302
139,139,0.2259369045495987,,,,,,
140,140,,,0.6097050309181213,0.8022263050079346,0.9854204058647156,0.9113138914108276,0.9113138914108276
140,140,0.22086523473262787,,,,,,
141,141,,,0.6061462759971619,0.8008778095245361,0.985833466053009,0.9070243835449219,0.9070243835449219
141,141,0.215804323554039,,,,,,
142,142,,,0.6024985909461975,0.7995633482933044,0.9863007664680481,0.9027307629585266,0.9027307629585266
142,142,0.21076904237270355,,,,,,
143,143,,,0.5987918972969055,0.7982800006866455,0.9868302941322327,0.898465633392334,0.898465633392334
143,143,0.20577526092529297,,,,,,
144,144,,,0.5950342416763306,0.7970210313796997,0.9874286651611328,0.8942362070083618,0.8942362070083618
144,144,0.20083849132061005,,,,,,
145,145,,,0.5912260413169861,0.7958002090454102,0.9881004691123962,0.8900574445724487,0.8900574445724487
145,145,0.19597576558589935,,,,,,
146,146,,,0.5873841047286987,0.7946517467498779,0.988846480846405,0.8859736323356628,0.8859736323356628
146,146,0.19120292365550995,,,,,,
147,147,,,0.5835257768630981,0.7935777902603149,0.9896597266197205,0.8819987177848816,0.8819987177848816
147,147,0.18653561174869537,,,,,,
148,148,,,0.5796844363212585,0.7925786375999451,0.9905486106872559,0.8781693577766418,0.8781693577766418
148,148,0.18198813498020172,,,,,,
149,149,,0.17757359147071838,,,,,
149,149,,,0.5758765339851379,0.7916396260261536,0.9915167689323425,0.8744907975196838,0.8744907975196838
149,149,0.17757359147071838,,,,,,
150,150,,,0.5721179246902466,0.7907820343971252,0.9925586581230164,0.8709903359413147,0.8709903359413147
150,150,0.17330387234687805,,,,,,
151,151,,,0.5684146881103516,0.7900384068489075,0.993665337562561,0.8676927089691162,0.8676927089691162
151,151,0.16918987035751343,,,,,,
152,152,,,0.5647597908973694,0.7894026041030884,0.9948306679725647,0.8645819425582886,0.8645819425582886
152,152,0.16524064540863037,,,,,,
153,153,,,0.5611732006072998,0.7888789176940918,0.9960609078407288,0.8616821765899658,0.8616821765899658
153,153,0.1614643782377243,,,,,,
154,154,,,0.557669460773468,0.7884416580200195,0.997338593006134,0.8589744567871094,0.8589744567871094
154,154,0.15786701440811157,,,,,,
155,155,,,0.5542747974395752,0.7881239056587219,0.998665452003479,0.8565075993537903,0.8565075993537903
155,155,0.1544531136751175,,,,,,
156,156,,,0.5509592890739441,0.7878720164299011,1.000009536743164,0.8541923761367798,0.8541923761367798
156,156,0.15122434496879578,,,,,,
157,157,,,0.5477600693702698,0.7877671718597412,1.0013870000839233,0.8521329164505005,0.8521329164505005
157,157,0.14818042516708374,,,,,,
158,158,,,0.544638991355896,0.7876707911491394,1.0027228593826294,0.8501405715942383,0.8501405715942383
158,158,0.1453177034854889,,,,,,
159,159,,,0.5417046546936035,0.7878032326698303,1.0041210651397705,0.8485438823699951,0.8485438823699951
159,159,0.1426331102848053,,,,,,
160,160,,,0.538795530796051,0.787711501121521,1.0053726434707642,0.846718966960907,0.846718966960907
160,160,0.14012549817562103,,,,,,
161,161,,,0.5362280011177063,0.7882599830627441,1.0068751573562622,0.8458561897277832,0.8458561897277832
161,161,0.1378209888935089,,,,,,
162,162,,,0.5334727764129639,0.7878158092498779,1.0078314542770386,0.8437337875366211,0.8437337875366211
162,162,0.135844886302948,,,,,,
163,163,,,0.5316967368125916,0.7897135615348816,1.0100257396697998,0.8450494408607483,0.8437337875366211
163,163,0.13476219773292542,,,,,,
164,164,,,0.5293522477149963,0.7881218194961548,1.010480523109436,0.842089056968689,0.842089056968689
164,164,0.1363067626953125,,,,,,
165,165,,,0.527961015701294,0.7913269996643066,1.0131847858428955,0.8450860381126404,0.842089056968689
165,165,0.14175724983215332,,,,,,
166,166,,,0.5252062082290649,0.7888681888580322,1.0119801759719849,0.8400949835777283,0.8400949835777283
166,166,0.14135980606079102,,,,,,
167,167,,,0.5234355926513672,0.7892191410064697,1.0126997232437134,0.839326024055481,0.839326024055481
167,167,0.1291225105524063,,,,,,
168,168,,,0.5224482417106628,0.7916414737701416,1.0150110721588135,0.8418228030204773,0.839326024055481
168,168,0.1272549331188202,,,,,,
169,169,,,0.5205717086791992,0.789900004863739,1.013870358467102,0.8381870985031128,0.8381870985031128
169,169,0.13299086689949036,,,,,,
170,170,,,0.5192128419876099,0.7903313040733337,1.0143098831176758,0.8376656174659729,0.8376656174659729
170,170,0.12583738565444946,,,,,,
171,171,,,0.5184778571128845,0.7921047210693359,1.0160694122314453,0.8395323753356934,0.8376656174659729
171,171,0.12222316861152649,,,,,,
172,172,,,0.5169883966445923,0.7909108400344849,1.014875054359436,0.8366246223449707,0.8366246223449707
172,172,0.12670601904392242,,,,,,
173,173,,,0.5158571004867554,0.7913083434104919,1.015027403831482,0.8360962867736816,0.8360962867736816
173,173,0.12127479165792465,,,,,,
174,174,,,0.5152416825294495,0.7927541136741638,1.0163450241088867,0.8375375270843506,0.8360962867736816
174,174,0.11901745945215225,,,,,,
175,175,,,0.5140762329101562,0.7917947173118591,1.0152837038040161,0.8351694941520691,0.8351694941520691
175,175,0.1219412311911583,,,,,,
176,176,,,0.5132063627243042,0.792011022567749,1.0153557062149048,0.8346691727638245,0.8346691727638245
176,176,0.11715171486139297,,,,,,
177,177,,,0.5125284194946289,0.7932831048965454,1.0163350105285645,0.8357179164886475,0.8346691727638245
177,177,0.11651778221130371,,,,,,
178,178,,,0.511413037776947,0.792543351650238,1.0155993700027466,0.8337684869766235,0.8337684869766235
178,178,0.11787772178649902,,,,,,
179,179,,,0.5106410980224609,0.7925493717193604,1.0157798528671265,0.8332531452178955,0.8332531452178955
179,179,0.11384792625904083,,,,,,
180,180,,,0.5099359154701233,0.7936002612113953,1.016676425933838,0.8340578079223633,0.8332531452178955
180,180,0.11427822709083557,,,,,,
181,181,,,0.5088628530502319,0.7930309772491455,1.01646089553833,0.8326016664505005,0.8326016664505005
181,181,0.11429581046104431,,,,,,
182,182,,,0.5079958438873291,0.7928739190101624,1.0167982578277588,0.8319801688194275,0.8319801688194275
182,182,0.11125293374061584,,,,,,
183,183,,,0.5071447491645813,0.7937516570091248,1.0176550149917603,0.8325092792510986,0.8319801688194275
183,183,0.11206122487783432,,,,,,
184,184,,,0.5061281323432922,0.7933456897735596,1.017909288406372,0.8315215110778809,0.8315215110778809
184,184,0.11117807030677795,,,,,,
185,185,,,0.5052440762519836,0.7929976582527161,1.0184428691864014,0.8308607339859009,0.8308607339859009
185,185,0.10911130905151367,,,,,,
186,186,,,0.5043016076087952,0.7936861515045166,1.0192768573760986,0.8311572670936584,0.8308607339859009
186,186,0.10981881618499756,,,,,,
187,187,,,0.5032678842544556,0.7934736013412476,1.0197774171829224,0.8304653763771057,0.8304653763771057
187,187,0.10850565880537033,,,,,,
188,188,,,0.5023396611213684,0.7930118441581726,1.0203889608383179,0.8297321796417236,0.8297321796417236
188,188,0.10720708966255188,,,,,,
189,189,,,0.5014307498931885,0.793494462966919,1.0211591720581055,0.8298590779304504,0.8297321796417236
189,189,0.1076069325208664,,,,,,
190,190,,,0.5005035996437073,0.7933889627456665,1.0217355489730835,0.8293890953063965,0.8293890953063965
190,190,0.10621829330921173,,,,,,
191,191,,,0.4996018707752228,0.7928844690322876,1.02228844165802,0.8286120891571045,0.8286120891571045
191,191,0.10541214048862457,,,,,,
192,192,,,0.49874430894851685,0.7932217717170715,1.0228763818740845,0.8285572528839111,0.8285572528839111
192,192,0.10549849271774292,,,,,,
193,193,,,0.4979533851146698,0.7931721806526184,1.023389220237732,0.8282051682472229,0.8282051682472229
193,193,0.10422259569168091,,,,,,
194,194,,,0.49718719720840454,0.7926571369171143,1.0238733291625977,0.8274892568588257,0.8274892568588257
194,194,0.1036730706691742,,,,,,
195,195,,,0.4964424967765808,0.7928680181503296,1.024327278137207,0.8273448944091797,0.8273448944091797
195,195,0.10353260487318039,,,,,,
196,196,,,0.49574294686317444,0.7928451895713806,1.024763584136963,0.8270424604415894,0.8270424604415894
196,196,0.10242515802383423,,,,,,
197,197,,,0.4950672388076782,0.7923849821090698,1.025200605392456,0.8264154195785522,0.8264154195785522
197,197,0.1019827201962471,,,,,,
198,198,,,0.49443766474723816,0.7925114631652832,1.0256093740463257,0.826270580291748,0.826270580291748
198,198,0.10171086341142654,,,,,,
199,199,,0.10076243430376053,,,,,
